,x,y,z,dataset_name,dataset_color
39594,3.9880269,3.061357,1.7593347,random,0.8461538461538461
39595,1.0833026,2.7510388,1.2879775,random,0.8461538461538461
39596,5.085406,2.4141538,2.525939,random,0.8461538461538461
39597,5.362656,2.3552442,2.5079446,random,0.8461538461538461
39598,4.1189466,2.535666,1.6004808,random,0.8461538461538461
39599,4.198838,2.5220337,1.5578121,random,0.8461538461538461
39600,4.6362276,3.68031,2.094022,random,0.8461538461538461
39601,1.0677234,2.93017,1.376343,random,0.8461538461538461
39602,1.0673844,3.1444998,3.0594463,random,0.8461538461538461
39603,5.3074794,2.3458831,2.5067172,random,0.8461538461538461
39604,4.4586854,2.1498747,2.4354773,random,0.8461538461538461
39605,2.5052736,3.9919574,3.1396616,random,0.8461538461538461
39606,3.2686338,3.3227954,0.6126214,random,0.8461538461538461
39607,3.9744956,2.1152735,1.6964229,random,0.8461538461538461
39608,0.4303786,2.5603926,1.5167822,random,0.8461538461538461
39609,3.0106058,2.7278411,1.7001553,random,0.8461538461538461
39610,3.8952596,2.6012409,1.6285548,random,0.8461538461538461
39611,3.2386699,2.1609833,1.9145546,random,0.8461538461538461
39612,3.1173537,2.2939386,1.7845641,random,0.8461538461538461
39613,2.933766,2.3551419,1.767425,random,0.8461538461538461
39614,1.5592186,3.770564,1.6726946,random,0.8461538461538461
39615,2.572458,3.8581057,3.0022626,random,0.8461538461538461
39616,1.6178539,3.9410005,1.9038929,random,0.8461538461538461
39617,2.1807957,-0.0732138,2.4982262,random,0.8461538461538461
39618,4.0555234,2.1500254,1.5729153,random,0.8461538461538461
39619,5.561679,2.518527,2.4902587,random,0.8461538461538461
39620,5.5061283,2.4014914,2.5057957,random,0.8461538461538461
39621,4.2120748,1.350881,1.960274,random,0.8461538461538461
39622,4.129674,2.52873,1.6000617,random,0.8461538461538461
39623,1.8318653,3.635302,1.9187194,random,0.8461538461538461
39624,4.3932743,1.1629767,2.7126284,random,0.8461538461538461
39625,3.5689988,3.9988933,1.4705989,random,0.8461538461538461
39626,1.33727,3.4331596,3.0581324,random,0.8461538461538461
39627,4.2171283,2.6092613,1.5500711,random,0.8461538461538461
39628,4.0823836,3.2485044,1.8438334,random,0.8461538461538461
39629,3.4825501,2.7903883,1.686449,random,0.8461538461538461
39630,3.34251,3.3914576,0.60961753,random,0.8461538461538461
39631,5.196369,2.579648,2.532328,random,0.8461538461538461
39632,1.3612568,3.5228887,2.9502127,random,0.8461538461538461
39633,1.5493621,3.5341723,3.0577447,random,0.8461538461538461
39634,1.8228825,1.6301987,3.0173593,random,0.8461538461538461
39635,0.41156435,2.5900896,1.5438586,random,0.8461538461538461
39636,5.5007067,2.3951862,2.5065873,random,0.8461538461538461
39637,1.6716325,3.9773946,1.913302,random,0.8461538461538461
39638,1.8231653,1.6335493,3.0138092,random,0.8461538461538461
39639,3.8945353,3.085033,1.8522148,random,0.8461538461538461
39640,3.4573784,2.2134836,1.7885505,random,0.8461538461538461
39641,1.5543752,3.7304976,1.6134437,random,0.8461538461538461
39642,3.5667195,2.8793395,1.721381,random,0.8461538461538461
39643,1.9069946,3.5999897,1.8853141,random,0.8461538461538461
39644,1.6603786,3.9278727,2.2977526,random,0.8461538461538461
39645,1.9395764,3.9791217,2.053213,random,0.8461538461538461
39646,1.286016,3.4976382,2.7692418,random,0.8461538461538461
39647,4.1469197,2.8558362,1.5601377,random,0.8461538461538461
39648,1.6726776,3.9845712,1.9967163,random,0.8461538461538461
39649,2.6061108,3.929224,3.094688,random,0.8461538461538461
39650,0.9549578,2.8988535,3.0567043,random,0.8461538461538461
39651,1.5555732,3.792671,1.7364255,random,0.8461538461538461
39652,5.2558174,2.0493758,2.4918344,random,0.8461538461538461
39653,1.0584521,3.2105625,3.1324773,random,0.8461538461538461
39654,1.4766701,3.500375,3.069685,random,0.8461538461538461
39655,2.8666017,2.4105868,1.7645057,random,0.8461538461538461
39656,2.8434007,2.58303,1.7252008,random,0.8461538461538461
39657,1.5176495,3.5417838,3.0320363,random,0.8461538461538461
39658,3.602859,2.9625576,1.769701,random,0.8461538461538461
39659,2.0229695,4.0003076,2.184835,random,0.8461538461538461
39660,2.6979887,2.251043,1.8413314,random,0.8461538461538461
39661,2.8987095,2.7844882,1.6581768,random,0.8461538461538461
39662,4.1957664,2.6391342,1.5529605,random,0.8461538461538461
39663,2.9080381,2.9150934,1.7446107,random,0.8461538461538461
39664,2.9759107,2.3191593,1.7925016,random,0.8461538461538461
39665,4.0824976,3.2480416,1.8421681,random,0.8461538461538461
39666,1.3370751,3.5292976,2.889585,random,0.8461538461538461
39667,2.8473237,2.365013,1.788775,random,0.8461538461538461
39668,1.5536798,3.837008,1.8569443,random,0.8461538461538461
39669,4.2219696,2.5093207,1.5691721,random,0.8461538461538461
39670,0.4208061,2.567528,1.5231633,random,0.8461538461538461
39671,3.3711054,2.199083,1.8423811,random,0.8461538461538461
39672,1.7701646,4.0205913,1.9921392,random,0.8461538461538461
39673,0.8982502,3.2377055,2.0233457,random,0.8461538461538461
39674,1.0850271,2.7481565,1.2884525,random,0.8461538461538461
39675,2.9441023,2.0954802,1.9104432,random,0.8461538461538461
39676,2.8963344,2.788989,1.6437368,random,0.8461538461538461
39677,4.0468645,2.155482,1.5294397,random,0.8461538461538461
39678,2.1792264,2.1852558,3.476186,random,0.8461538461538461
39679,3.6256204,2.1596,1.7654705,random,0.8461538461538461
39680,5.404935,2.3604083,2.5079331,random,0.8461538461538461
39681,1.0903115,3.2029161,3.0603728,random,0.8461538461538461
39682,1.2317053,2.4906209,1.0002812,random,0.8461538461538461
39683,1.1334144,3.2646468,3.0237064,random,0.8461538461538461
39684,5.167763,2.4885528,2.5197823,random,0.8461538461538461
39685,3.8147566,2.8331888,1.6420691,random,0.8461538461538461
39686,2.3615446,4.0176044,3.1274412,random,0.8461538461538461
39687,1.9403445,3.9810336,2.0511415,random,0.8461538461538461
39688,4.1461334,2.4246168,1.6369016,random,0.8461538461538461
39689,5.209751,2.239415,2.4755566,random,0.8461538461538461
39690,2.0232134,3.9271247,2.0487108,random,0.8461538461538461
39691,1.9607681,3.969697,2.0271535,random,0.8461538461538461
39692,4.3096304,2.5240679,2.64865,random,0.8461538461538461
39693,5.266621,2.3420513,2.5069692,random,0.8461538461538461
39694,2.9390252,2.9130669,1.6415778,random,0.8461538461538461
39695,2.224139,3.9939697,2.1098125,random,0.8461538461538461
39696,3.1051247,3.1334507,0.61179197,random,0.8461538461538461
39697,0.88874036,3.246634,2.0196588,random,0.8461538461538461
39698,2.6308885,3.900982,3.0677447,random,0.8461538461538461
39699,3.7277262,1.3899201,0.56073767,random,0.8461538461538461
39700,3.4787827,2.7132037,1.663448,random,0.8461538461538461
39701,0.4115873,2.591108,1.544925,random,0.8461538461538461
39702,1.0092196,3.154623,3.1422992,random,0.8461538461538461
39703,3.2505157,2.8987665,1.7000762,random,0.8461538461538461
39704,5.2083216,2.2334092,2.4561336,random,0.8461538461538461
39705,3.5380108,3.1095154,1.7486429,random,0.8461538461538461
39706,2.3318331,4.000495,3.1072981,random,0.8461538461538461
39707,5.5288277,2.592089,2.4903164,random,0.8461538461538461
39708,2.211581,1.5347241,2.0838363,random,0.8461538461538461
39709,0.89138556,1.0956101,2.3326766,random,0.8461538461538461
39710,1.0834215,2.7489674,1.2861868,random,0.8461538461538461
39711,0.46143973,2.5449696,1.5151786,random,0.8461538461538461
39712,4.0451837,3.237264,1.8649362,random,0.8461538461538461
39713,1.5174354,3.518411,3.066713,random,0.8461538461538461
39714,3.5548038,3.0493357,1.7852372,random,0.8461538461538461
39715,2.931779,2.074437,1.912672,random,0.8461538461538461
39716,2.9646838,2.3472795,1.7736183,random,0.8461538461538461
39717,2.4722385,4.0013547,3.1432137,random,0.8461538461538461
39718,3.8620691,2.8071072,1.6229786,random,0.8461538461538461
39719,3.347555,3.3956087,0.60779667,random,0.8461538461538461
39720,3.8803985,2.932039,1.6812226,random,0.8461538461538461
39721,5.430302,2.8027947,2.5267162,random,0.8461538461538461
39722,1.5347525,3.5686193,1.4558607,random,0.8461538461538461
39723,1.2495619,3.3960638,3.0197835,random,0.8461538461538461
39724,0.8432479,0.90306264,2.331367,random,0.8461538461538461
39725,1.9697434,3.9673135,2.087875,random,0.8461538461538461
39726,1.9067757,3.98018,2.093394,random,0.8461538461538461
39727,1.0770783,3.1129017,3.029524,random,0.8461538461538461
39728,1.7104577,3.9606636,2.266848,random,0.8461538461538461
39729,0.42482382,2.5655572,1.5178405,random,0.8461538461538461
39730,3.9518917,2.1038647,1.7108037,random,0.8461538461538461
39731,4.0680604,3.011506,1.6559756,random,0.8461538461538461
39732,3.9359293,2.1252835,1.6641902,random,0.8461538461538461
39733,5.373067,2.3547208,2.5077753,random,0.8461538461538461
39734,4.0934343,2.1771681,1.4177986,random,0.8461538461538461
39735,3.2992764,2.7989256,1.6923523,random,0.8461538461538461
39736,1.8062606,4.041767,1.882485,random,0.8461538461538461
39737,1.5405151,3.5883627,1.4570017,random,0.8461538461538461
39738,2.67831,2.245022,1.7221968,random,0.8461538461538461
39739,2.2046363,1.5296504,2.0880964,random,0.8461538461538461
39740,4.2506895,1.3491695,1.9751629,random,0.8461538461538461
39741,3.2250502,2.7033112,1.613681,random,0.8461538461538461
39742,1.0607213,2.824031,1.3063484,random,0.8461538461538461
39743,1.21166,3.3581617,3.0338461,random,0.8461538461538461
39744,5.1379495,2.055591,2.5337062,random,0.8461538461538461
39745,1.560511,3.7672582,1.6633781,random,0.8461538461538461
39746,3.1151643,2.140749,1.9199455,random,0.8461538461538461
39747,3.5721655,2.873687,1.7162827,random,0.8461538461538461
39748,4.22241,1.3305683,1.9759113,random,0.8461538461538461
39749,0.8914846,1.0929257,2.3320653,random,0.8461538461538461
39750,5.305272,2.4772677,2.5080855,random,0.8461538461538461
39751,5.2112384,2.235879,2.4665716,random,0.8461538461538461
39752,5.249387,2.6444945,2.5345721,random,0.8461538461538461
39753,3.9138913,3.074819,1.822162,random,0.8461538461538461
39754,0.8942077,1.1013557,2.3323283,random,0.8461538461538461
39755,5.5377426,2.5893538,2.488146,random,0.8461538461538461
39756,3.736041,1.3949989,0.5695178,random,0.8461538461538461
39757,1.1883122,2.5141418,1.0251641,random,0.8461538461538461
39758,5.258421,2.0474918,2.485107,random,0.8461538461538461
39759,0.9161097,1.1593386,2.3297372,random,0.8461538461538461
39760,3.6452208,3.083597,1.9412922,random,0.8461538461538461
39761,4.240073,1.279658,2.0144968,random,0.8461538461538461
39762,1.9347582,3.6742418,1.9168704,random,0.8461538461538461
39763,3.3036695,3.356794,0.60959035,random,0.8461538461538461
39764,2.3699,3.9981587,2.1097674,random,0.8461538461538461
39765,5.1368165,2.4940476,2.5300028,random,0.8461538461538461
39766,2.1229389,2.2795002,3.4554894,random,0.8461538461538461
39767,1.3253313,3.5182085,2.8994308,random,0.8461538461538461
39768,5.4243474,2.3644695,2.508079,random,0.8461538461538461
39769,4.2122083,2.32781,1.6169043,random,0.8461538461538461
39770,3.7928526,-0.038030777,1.8156167,random,0.8461538461538461
39771,2.003003,3.7377183,1.9357797,random,0.8461538461538461
39772,5.539585,2.5870082,2.4878275,random,0.8461538461538461
39773,2.7712734,2.0420163,1.8416138,random,0.8461538461538461
39774,1.8213925,1.6317923,3.0161235,random,0.8461538461538461
39775,1.0363802,3.0511415,3.0626762,random,0.8461538461538461
39776,1.9922407,3.954983,2.076091,random,0.8461538461538461
39777,3.2363257,2.7130919,1.6396402,random,0.8461538461538461
39778,4.3362556,1.2850841,3.062285,random,0.8461538461538461
39779,0.9640054,2.9279737,3.0621285,random,0.8461538461538461
39780,1.6138266,3.9477432,2.0442178,random,0.8461538461538461
39781,3.265013,2.8049126,1.6978494,random,0.8461538461538461
39782,3.8681538,2.9361427,1.6859952,random,0.8461538461538461
39783,1.0684911,2.8010511,1.2982682,random,0.8461538461538461
39784,4.120284,2.6408482,1.5750175,random,0.8461538461538461
39785,5.283525,2.3432643,2.506901,random,0.8461538461538461
39786,3.5021071,2.17893,1.8081558,random,0.8461538461538461
39787,1.1049626,3.174072,2.9983094,random,0.8461538461538461
39788,4.1060753,1.3126005,1.9994296,random,0.8461538461538461
39789,2.8295858,2.6497543,1.6307282,random,0.8461538461538461
39790,1.2366309,3.394294,3.0055017,random,0.8461538461538461
39791,5.3874483,2.5341067,2.5021665,random,0.8461538461538461
39792,1.4144943,3.5389125,2.985164,random,0.8461538461538461
39793,4.0501657,2.1417181,1.5192298,random,0.8461538461538461
39794,3.161434,2.1734202,1.8915915,random,0.8461538461538461
39795,2.0934272,2.248429,3.5880737,random,0.8461538461538461
39796,4.6216693,3.684046,2.0929794,random,0.8461538461538461
39797,4.132127,1.2583364,2.043553,random,0.8461538461538461
39798,0.8428195,0.8946492,2.3300107,random,0.8461538461538461
39799,1.5344994,3.5899937,1.4620031,random,0.8461538461538461
39800,2.24126,1.5116726,2.1130462,random,0.8461538461538461
39801,1.2919106,3.5075715,2.763753,random,0.8461538461538461
39802,1.9480909,3.9776058,2.0253315,random,0.8461538461538461
39803,1.5653063,3.5404327,3.0553536,random,0.8461538461538461
39804,5.360709,2.745773,2.5355134,random,0.8461538461538461
39805,1.5961154,3.910523,2.1778433,random,0.8461538461538461
39806,4.6381326,3.6804252,2.0946913,random,0.8461538461538461
39807,4.090828,2.1910384,1.4083314,random,0.8461538461538461
39808,4.205222,2.3203099,1.600332,random,0.8461538461538461
39809,1.0867378,2.719155,1.2520036,random,0.8461538461538461
39810,1.0626153,3.2068918,3.1159003,random,0.8461538461538461
39811,5.3557916,2.743491,2.5357425,random,0.8461538461538461
39812,3.4294157,2.2190018,1.7932591,random,0.8461538461538461
39813,3.2342668,3.2858205,0.6136569,random,0.8461538461538461
39814,3.976126,3.2064486,1.9636543,random,0.8461538461538461
39815,1.3907591,3.5055625,3.0156002,random,0.8461538461538461
39816,3.5405645,2.1743731,1.796213,random,0.8461538461538461
39817,1.3093088,3.5037024,2.8912427,random,0.8461538461538461
39818,3.7767105,-0.031533882,1.8251414,random,0.8461538461538461
39819,1.7488562,3.9433293,2.4061027,random,0.8461538461538461
39820,2.5518427,2.1083186,1.8329678,random,0.8461538461538461
39821,2.527105,3.8508308,2.9875526,random,0.8461538461538461
39822,5.3867383,2.5343125,2.5032234,random,0.8461538461538461
39823,1.8489251,1.614958,3.0229871,random,0.8461538461538461
39824,4.119403,2.7094169,1.5685338,random,0.8461538461538461
39825,4.083289,1.3230042,2.0005267,random,0.8461538461538461
39826,3.94399,3.2208421,1.9571575,random,0.8461538461538461
39827,1.389698,3.642365,2.634087,random,0.8461538461538461
39828,3.924024,2.1216154,1.6521795,random,0.8461538461538461
39829,3.749897,-0.013267125,1.8383285,random,0.8461538461538461
39830,1.372229,3.4901779,3.0186586,random,0.8461538461538461
39831,2.8266983,2.352636,1.7931089,random,0.8461538461538461
39832,2.9051888,3.133057,0.6393542,random,0.8461538461538461
39833,2.2175157,2.212891,3.4886634,random,0.8461538461538461
39834,2.8969648,2.7568448,1.702558,random,0.8461538461538461
39835,3.5683362,3.996022,1.4693913,random,0.8461538461538461
39836,4.1004667,1.3126111,1.9999037,random,0.8461538461538461
39837,5.225924,2.6134245,2.5334816,random,0.8461538461538461
39838,5.209918,2.2329087,2.4605207,random,0.8461538461538461
39839,0.8900751,3.245519,2.0202715,random,0.8461538461538461
39840,2.0986478,3.9408793,2.0764287,random,0.8461538461538461
39841,4.2256565,1.3909009,1.9360923,random,0.8461538461538461
39842,5.2036605,2.2249968,2.4482706,random,0.8461538461538461
39843,4.5200243,3.7102876,2.1552951,random,0.8461538461538461
39844,2.5791354,2.484283,1.5810899,random,0.8461538461538461
39845,0.41990513,2.5708613,1.5239102,random,0.8461538461538461
39846,2.133835,-0.06838376,2.5539575,random,0.8461538461538461
39847,3.3882127,2.1813352,1.8563626,random,0.8461538461538461
39848,3.8036208,2.7464695,1.6264502,random,0.8461538461538461
39849,1.111918,3.149823,2.954595,random,0.8461538461538461
39850,3.3204525,3.3710992,0.60639226,random,0.8461538461538461
39851,3.9903123,2.8613124,1.6225281,random,0.8461538461538461
39852,4.263301,1.3840375,1.9745467,random,0.8461538461538461
39853,1.5451202,3.5322185,3.0586553,random,0.8461538461538461
39854,3.1487417,2.8558195,1.6816679,random,0.8461538461538461
39855,3.3326745,2.199278,1.853074,random,0.8461538461538461
39856,4.150652,1.2937305,2.0082955,random,0.8461538461538461
39857,3.6231592,3.0902538,1.9660453,random,0.8461538461538461
39858,3.837998,3.1541266,2.169186,random,0.8461538461538461
39859,3.3610096,2.2347302,1.7981989,random,0.8461538461538461
39860,1.1841662,3.3450332,2.9643567,random,0.8461538461538461
39861,3.3422058,2.893693,1.7177237,random,0.8461538461538461
39862,4.058686,2.7677467,1.588257,random,0.8461538461538461
39863,3.9482481,2.1047826,1.7105564,random,0.8461538461538461
39864,1.5257933,3.8111098,2.41154,random,0.8461538461538461
39865,5.507163,2.3998287,2.5058749,random,0.8461538461538461
39866,0.88980794,3.2455032,2.0202544,random,0.8461538461538461
39867,4.3162255,0.9426661,2.9466896,random,0.8461538461538461
39868,2.7490115,2.5902545,1.7228106,random,0.8461538461538461
39869,2.9127984,2.680179,1.5733052,random,0.8461538461538461
39870,5.249028,2.643561,2.5345414,random,0.8461538461538461
39871,2.7027302,2.4082596,1.761092,random,0.8461538461538461
39872,4.1190033,1.2833211,2.0262365,random,0.8461538461538461
39873,4.1325216,2.2239828,1.6112288,random,0.8461538461538461
39874,4.2407928,1.2729158,2.0173843,random,0.8461538461538461
39875,5.2412243,2.0623558,2.5037825,random,0.8461538461538461
39876,1.5901989,3.9011116,1.8676586,random,0.8461538461538461
39877,2.5030994,3.9932013,3.140367,random,0.8461538461538461
39878,3.922773,3.186426,1.8965938,random,0.8461538461538461
39879,0.8586479,0.9729476,2.3307438,random,0.8461538461538461
39880,2.52172,3.8504138,2.9873497,random,0.8461538461538461
39881,3.3259654,2.2018776,1.8516524,random,0.8461538461538461
39882,4.1455708,2.2009885,1.6544874,random,0.8461538461538461
39883,4.0709186,2.9565613,1.5979744,random,0.8461538461538461
39884,1.7128205,3.9745092,2.1641066,random,0.8461538461538461
39885,2.535336,3.8544402,2.9938924,random,0.8461538461538461
39886,1.8287375,3.604899,1.8976241,random,0.8461538461538461
39887,3.930092,3.1741073,1.8839706,random,0.8461538461538461
39888,1.0856162,2.7198467,1.2550792,random,0.8461538461538461
39889,2.403919,4.018451,3.138541,random,0.8461538461538461
39890,4.230716,1.3880501,1.9404575,random,0.8461538461538461
39891,5.448232,2.8194497,2.5255883,random,0.8461538461538461
39892,3.419914,2.9960763,1.6957388,random,0.8461538461538461
39893,5.1841693,2.1349487,2.5314736,random,0.8461538461538461
39894,3.7346754,1.3945985,0.56670195,random,0.8461538461538461
39895,0.9312209,1.1898869,2.3291037,random,0.8461538461538461
39896,4.3387847,1.2807827,2.9943967,random,0.8461538461538461
39897,5.388976,2.357925,2.507635,random,0.8461538461538461
39898,2.0266697,3.774455,1.9569708,random,0.8461538461538461
39899,4.0582256,2.1682541,1.5549843,random,0.8461538461538461
39900,3.0409338,2.3071795,1.7912415,random,0.8461538461538461
39901,4.53418,3.7072845,2.1499777,random,0.8461538461538461
39902,3.2475672,2.2680132,1.7915462,random,0.8461538461538461
39903,4.0689836,2.191422,1.5669401,random,0.8461538461538461
39904,3.68497,2.7174082,1.6370637,random,0.8461538461538461
39905,3.6844418,2.71826,1.6386786,random,0.8461538461538461
39906,3.8014886,2.8470006,1.6532453,random,0.8461538461538461
39907,0.44051057,2.5530493,1.51876,random,0.8461538461538461
39908,4.291156,2.609721,1.5418209,random,0.8461538461538461
39909,1.2919134,3.4582946,2.968149,random,0.8461538461538461
39910,1.8214029,1.6343708,3.0135827,random,0.8461538461538461
39911,1.0202338,3.1041932,3.1002803,random,0.8461538461538461
39912,5.2891045,2.3432078,2.5067806,random,0.8461538461538461
39913,4.2504272,2.5955942,1.5465149,random,0.8461538461538461
39914,5.0100594,2.6799722,1.0433508,random,0.8461538461538461
39915,1.8190103,3.9841666,2.1462333,random,0.8461538461538461
39916,3.496822,2.9732237,1.7486722,random,0.8461538461538461
39917,4.0005584,2.8489952,1.6157646,random,0.8461538461538461
39918,4.137367,1.2649093,2.037133,random,0.8461538461538461
39919,5.174424,2.118495,2.5366964,random,0.8461538461538461
39920,1.4372045,3.7145207,2.497395,random,0.8461538461538461
39921,4.608194,3.6983504,2.11618,random,0.8461538461538461
39922,1.8252897,3.626158,1.9134119,random,0.8461538461538461
39923,3.9354587,2.113594,1.7058132,random,0.8461538461538461
39924,2.1001108,3.9376278,2.074157,random,0.8461538461538461
39925,4.3626065,2.1362202,2.4618487,random,0.8461538461538461
39926,1.2697866,3.473762,2.8434365,random,0.8461538461538461
39927,1.1874833,2.514685,1.0258371,random,0.8461538461538461
39928,5.2976556,2.4742124,2.5086117,random,0.8461538461538461
39929,2.0381327,3.8045626,1.9785873,random,0.8461538461538461
39930,2.0558007,3.937447,2.0697064,random,0.8461538461538461
39931,2.1685286,3.947836,2.0775626,random,0.8461538461538461
39932,3.219328,3.2662137,0.61019516,random,0.8461538461538461
39933,4.1321044,3.252337,1.7982947,random,0.8461538461538461
39934,0.9623236,2.921742,3.0600522,random,0.8461538461538461
39935,4.991504,2.6503258,1.061355,random,0.8461538461538461
39936,4.100766,2.126354,1.4491681,random,0.8461538461538461
39937,0.41799808,2.5736675,1.5256159,random,0.8461538461538461
39938,4.155352,2.2369328,1.6191316,random,0.8461538461538461
39939,3.899541,2.9443655,1.6456248,random,0.8461538461538461
39940,1.8291405,4.046369,1.8778067,random,0.8461538461538461
39941,1.0269315,3.1691458,3.1271744,random,0.8461538461538461
39942,2.917881,2.246955,1.8358775,random,0.8461538461538461
39943,2.336886,4.0046315,3.1113248,random,0.8461538461538461
39944,4.084425,2.111063,1.4750767,random,0.8461538461538461
39945,2.8618896,2.1811504,1.8613081,random,0.8461538461538461
39946,5.1694827,2.5343497,2.5286722,random,0.8461538461538461
39947,2.2271786,3.998101,2.1132565,random,0.8461538461538461
39948,5.183489,2.435268,2.521242,random,0.8461538461538461
39949,3.8493907,2.9567664,1.7111523,random,0.8461538461538461
39950,1.5622222,3.782894,1.6895657,random,0.8461538461538461
39951,4.210608,2.5786138,1.5545747,random,0.8461538461538461
39952,2.9370668,2.321836,1.7941076,random,0.8461538461538461
39953,3.7126276,2.1413019,1.7309313,random,0.8461538461538461
39954,4.052418,2.1746602,1.5495371,random,0.8461538461538461
39955,4.138969,2.842055,1.5612168,random,0.8461538461538461
39956,1.5907927,3.5877814,1.4191289,random,0.8461538461538461
39957,3.9623826,3.2117894,1.9631741,random,0.8461538461538461
39958,5.2715206,2.3476715,2.5072098,random,0.8461538461538461
39959,4.3147426,0.9995476,2.9509883,random,0.8461538461538461
39960,4.9993258,2.6555824,1.054442,random,0.8461538461538461
39961,5.383614,2.5269892,2.4988527,random,0.8461538461538461
39962,4.1516347,2.7949426,1.5502794,random,0.8461538461538461
39963,2.5646293,3.856643,2.999209,random,0.8461538461538461
39964,3.3945918,2.8723319,1.7161201,random,0.8461538461538461
39965,3.3318706,2.1990972,1.8545781,random,0.8461538461538461
39966,2.5353982,3.8547335,2.9941318,random,0.8461538461538461
39967,4.2932444,2.6112933,1.5414854,random,0.8461538461538461
39968,1.5581106,3.834255,2.4159276,random,0.8461538461538461
39969,2.718766,2.344044,1.7843512,random,0.8461538461538461
39970,5.502806,2.3969874,2.5062428,random,0.8461538461538461
39971,1.3607744,3.550511,2.8833735,random,0.8461538461538461
39972,1.3325279,3.5320258,2.8682437,random,0.8461538461538461
39973,5.3824196,2.5299988,2.5026133,random,0.8461538461538461
39974,4.058235,2.1660151,1.5576539,random,0.8461538461538461
39975,4.107626,2.1176896,1.4483268,random,0.8461538461538461
39976,2.4581702,4.005372,3.1414127,random,0.8461538461538461
39977,3.8552687,2.7185879,1.6152917,random,0.8461538461538461
39978,4.2339025,1.3115746,1.9917487,random,0.8461538461538461
39979,1.1105863,3.1923347,2.9995122,random,0.8461538461538461
39980,1.7255064,3.9859405,2.1175685,random,0.8461538461538461
39981,4.250609,1.3942792,1.9474155,random,0.8461538461538461
39982,3.74775,1.402759,0.58093125,random,0.8461538461538461
39983,5.3825145,2.5274062,2.499771,random,0.8461538461538461
39984,4.102178,2.201847,1.6056294,random,0.8461538461538461
39985,3.7522304,2.7723951,1.648281,random,0.8461538461538461
39986,2.2485414,1.5087019,2.1173759,random,0.8461538461538461
39987,1.5623275,3.7401443,1.6128043,random,0.8461538461538461
39988,1.6055312,3.9379225,2.067191,random,0.8461538461538461
39989,2.8745723,2.6985867,1.7004529,random,0.8461538461538461
39990,3.3152385,3.0623434,1.7477963,random,0.8461538461538461
39991,4.1710453,2.2181535,1.6576413,random,0.8461538461538461
39992,5.2094254,2.0836666,2.5186336,random,0.8461538461538461
39993,5.215853,2.241269,2.4894042,random,0.8461538461538461
39994,2.6500137,3.8657348,3.0255015,random,0.8461538461538461
39995,1.9161114,2.1936984,3.3535156,random,0.8461538461538461
39996,2.6013327,2.4885418,1.6895818,random,0.8461538461538461
39997,5.025578,2.6794312,1.030928,random,0.8461538461538461
39998,1.3638779,3.5464694,2.903103,random,0.8461538461538461
39999,1.2945994,3.483033,2.9126124,random,0.8461538461538461
40000,3.1843286,2.7964027,1.7022941,random,0.8461538461538461
40001,5.3781185,2.5219674,2.4995825,random,0.8461538461538461
40002,3.480357,2.714298,1.6600238,random,0.8461538461538461
40003,4.5307574,2.1862514,2.6369007,random,0.8461538461538461
40004,2.3576124,4.0146008,3.1240294,random,0.8461538461538461
40005,4.1979575,2.2711983,1.6500803,random,0.8461538461538461
40006,3.5487788,3.0365503,1.8221843,random,0.8461538461538461
40007,0.8565291,0.96430236,2.3299346,random,0.8461538461538461
40008,4.0702815,2.1758614,1.434973,random,0.8461538461538461
40009,2.9216576,2.5762236,1.7337413,random,0.8461538461538461
40010,4.0798535,2.1132224,1.4844259,random,0.8461538461538461
40011,3.4291098,2.9947379,1.7050211,random,0.8461538461538461
40012,4.033754,2.1992042,1.550963,random,0.8461538461538461
40013,5.24957,2.0550578,2.4962862,random,0.8461538461538461
40014,1.9835725,3.746236,1.9509985,random,0.8461538461538461
40015,3.7943182,-0.03912466,1.8144274,random,0.8461538461538461
40016,5.152749,2.5220141,2.529342,random,0.8461538461538461
40017,3.7310467,2.7741518,1.6491479,random,0.8461538461538461
40018,3.9934285,3.0606465,1.7537892,random,0.8461538461538461
40019,4.4282117,3.7391043,2.2011807,random,0.8461538461538461
40020,2.0260088,3.9901135,2.1500413,random,0.8461538461538461
40021,1.3034396,2.4975314,1.0101099,random,0.8461538461538461
40022,2.9024608,2.2515013,1.8337704,random,0.8461538461538461
40023,0.410072,2.5906825,1.5442399,random,0.8461538461538461
40024,1.1627595,2.5360875,1.0505512,random,0.8461538461538461
40025,1.5132574,3.5833113,1.4827859,random,0.8461538461538461
40026,3.1795547,3.1398766,0.57437605,random,0.8461538461538461
40027,3.080323,2.7580454,1.6956499,random,0.8461538461538461
40028,3.4360356,2.7300563,1.6672384,random,0.8461538461538461
40029,2.062162,3.8324697,2.0013928,random,0.8461538461538461
40030,2.2424676,1.5116631,2.1138384,random,0.8461538461538461
40031,3.9503798,2.6370716,1.5993398,random,0.8461538461538461
40032,1.8321878,4.0400805,1.9006455,random,0.8461538461538461
40033,4.135195,1.2597508,2.0418506,random,0.8461538461538461
40034,2.6077418,3.8609104,3.0103726,random,0.8461538461538461
40035,4.020172,2.209345,1.5516624,random,0.8461538461538461
40036,3.9567928,3.1310806,1.8511304,random,0.8461538461538461
40037,1.7312623,3.9999266,2.0636418,random,0.8461538461538461
40038,2.0334623,3.955123,2.0877113,random,0.8461538461538461
